LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1050,1050,1,You need to specify a workflow object before invoking this event.,csi,在生成此事件之前，您需要指定一个工作流程对象。
1051,1051,1,The string #ErrorMsg.StringExceptionText was caught by an execution.,csi,执行发现字符串 #ErrorMsg.StringExceptionText。
1052,1052,1,"Container ""#ErrorMsg.Name2"" is not a child of ""#ErrorMsg.Name1""",csi,"容器 ""#ErrorMsg.Name2"" 不是 ""#ErrorMsg.Name1"" 的子项"
1053,UnauthorizedCDODefId,1,"CDO ""#ErrorMsg.CDOID"" is not licensed.",csi,"CDO ""#ErrorMsg.CDOID"" 未获得许可。"
1048588,Operation_InventoryPoint,2,Inventory Point,csi,库存点
1048597,Operation_DisallowedTxns,2,Disallowed Transaction(s),csi,不允许的事务
1048598,Operation_UseQueue,2,Use Queue,csi,使用队列
1048604,Product_ProductFamily,2,Product Family,csi,产品系列
1048605,Product_ProductType,2,Product Type,csi,产品类型
1048606,DocumentEntry_Document,2,Document,csi,文档
1048612,Container_Customer,2,Customer,csi,客户
1048616,Employee_CanLogin,2,Can login,csi,可登录
1048617,Employee_FullName,2,Full Name,csi,全名
1048620,Employee_SessionValues,2,Session Values,csi,会话值
1048621,Employee_UserComment,2,User Comment,csi,用户备注
1048623,MfgOrder_Containers,2,Containers,csi,容器
1048624,ChangeHistory_Notes,2,Notes,csi,注释
1048625,Container_Product,2,Product,csi,产品
1048629,MfgOrder_UOM,2,UOM,csi,UOM
1048630,MfgOrder_UOM2,2,UOM2,csi,UOM 2
1048631,ObjectGroup_Entries,2,Entries,csi,条目
1048632,Gate_EntryType,2,Entry Type,csi,条目类型
1048633,ObjectGroup_Groups,2,Groups,csi,组
1048635,Operation_BonusReasons,2,Bonus Reasons,csi,增长原因
1048638,Operation_LocalReworkReasons,2,Local Rework Reasons,csi,本地返工原因
1048639,Operation_LossReasons,2,Loss Reasons,csi,损失原因
1048640,Operation_ReworkReasons,2,Rework Reasons,csi,返工原因
1048641,Operation_SchedulingDetail,2,Scheduling Details,csi,计划详细信息
1048644,Operation_WorkCenter,2,Work Center,csi,工作中心
1048645,ProductFamily_CurrentCost,2,Current Cost,csi,当前成本
1048646,DocumentEntry_DocumentSet,2,Document Set,csi,文档集
1048648,ProductFamily_Products,2,Products,csi,产品
1048649,ProductChanges_StdCost,2,Standard Cost,csi,标准成本
1048654,Container_Workflow,2,Workflow,csi,工作流程
