LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048703,ContainerLevel_AllowMove,2,Allow Move,csi,Abmelden erlauben
1048704,ContainerLevel_IsNameUnique,2,Is Name Unique,csi,Ist Name eindeutig
1048705,Container_RelativePriority,2,Relative Priority,csi,Relative Priorität
1048706,ProductFamily_PlannedCost,2,Planned Cost,csi,Geplante Kosten
1048708,RevisionedObjectChanges_IsRevOfRcd,2,Is Revision of Record,csi,Ist Standardrevision
1048709,ContainerStatusDetails_ProductName,2,Product Name,csi,Produktname
1048710,RevisionedObject_Revision,2,Revision,csi,Revision
1048711,Product_CustomerProductNumber,2,Customer Product Number,csi,Kundenproduktnummer
1048712,MfgOrderChanges_Qty,2,Quantity,csi,Menge
1048714,Spec_AllowReworkTo,2,Allow Rework To,csi,Nacharbeit erlauben für
1048715,Spec_MaxQueueTime,2,Max Queue Time,csi,Maximale Wartezeit
1048717,Spec_WarningQueueTime,2,Warning Queue Time,csi,Warnung Wartezeit
1048718,Workflow_TotalCycleTime,2,Total Cycle Time,csi,Gesamte Zykluszeit
1048719,Workflow_TotalYield,2,Total Yield,csi,Gesamtausbeute
1048727,BaseObject_ChangeCount,2,Change Count,csi,Änderungszähler
1048728,SchedulingDetailChanges_StdBatchSize,2,Standard Batch Size,csi,Standardbatchgröße
1048729,SchedulingDetail_SetupTime,2,Setup Time,csi,Einrichtungszeit
1048730,SchedulingDetail_RunRateOption,2,Run Rate Option,csi,Durchlaufgeschwindigkeitsoption
1048733,SchedulingDetail_Yield,2,Yield,csi,Ertrag
1048734,SchedulingDetail_NormalCycleTime,2,Normal Cycle Time,csi,Normale Zykluszeit
1048735,SchedulingDetail_FastCycleTime,2,Fast Cycle Time,csi,Verkürzte Zykluszeit
1048738,TxnDetails_NewOwner,2,New Owner,csi,Neuer Eigentümer
1048740,TxnDetails_ReworkReason,2,Rework Reason,csi,Nacharbeitsgrund
1048741,TxnDetails_ToContainerName,2,To Container Name,csi,Zielcontainername
1048742,TxnDetails_ToContainerLevel,2,To Container Level,csi,Zielcontainerlevel
1048743,TxnDetails_ToContainerOption,2,To Container Option,csi,Zielcontaineroption
1048744,PathSelector_EffectiveFromDate,2,Effective From Date,csi,Gültig ab
1048745,MaterialListItemChanges_EffectiveThruDate,2,Effective Through Date,csi,Gültig bis
1048746,AlarmDefinition_MessageText,2,Message Text,csi,Nachrichtentext
1048747,WIPMsgDetails_WriteToHistory,2,Write To History,csi,In Historie schreiben
1048752,WIPMsg_AcknowledgementRequired,2,Acknowledgment Required,csi,Bestätigung erforderlich
